year,where_coordinates,latitude,longitude,geom_wkt,country,region,best
2018,Silopi district,37.249779,42.471728999999996,POINT (42.471729 37.249779),Turkey,Middle East,2
2018,Guzargahi Nur district,36.229459000000006,69.574772,POINT (69.574772 36.229459),Afghanistan,Asia,2
2018,Palukasamo tambon,6.604536,101.609364,POINT (101.609364 6.604536),Thailand,Asia,1
2018,Gomal district,32.389617,68.945449,POINT (68.945449 32.389617),Afghanistan,Asia,3
2018,Tongo Tongo village,14.936110000000001,1.80455,POINT (1.804550 14.936110),Niger,Africa,15
2018,Gardez town,33.589794,69.232445,POINT (69.232445 33.589794),Afghanistan,Asia,2
2018,Saydabad district,33.929384999999996,68.659797,POINT (68.659797 33.929385),Afghanistan,Asia,25
2018,Toubakoro village,13.875539999999999,-7.18116,POINT (-7.181160 13.875540),Mali,Africa,2
2018,Risasi village,1.733412,30.39275,POINT (30.392750 1.733412),DR Congo (Zaire),Africa,3
2018,Kulgam District,33.588190000000004,74.86057,POINT (74.860570 33.588190),India,Asia,1
2018,"LoC, Kupwara sector",34.344753000000004,73.750514,POINT (73.750514 34.344753),India,Asia,7
2018,Kpokpo village,6.4195,22.321806,POINT (22.321806 6.419500),Central African Republic,Africa,1
2018,Zanqar village,35.088423999999996,44.320557,POINT (44.320557 35.088424),Iraq,Middle East,1
2018,Sukma District,18.394752,81.661966,POINT (81.661966 18.394752),India,Asia,1
2018,Gourma-Rharous cercle,16.07979,-1.7698099999999999,POINT (-1.769810 16.079790),Mali,Africa,7
2018,Farah town,32.373795,62.1157,POINT (62.115700 32.373795),Afghanistan,Asia,5
2018,Djibouti,11.5,43.0,POINT (43.000000 11.500000),Djibouti,Africa,6
2018,Lake Chad area,12.989201,13.832239000000001,POINT (13.832239 12.989201),Nigeria,Africa,0
2018,Kwi village,9.613641000000001,8.847125,POINT (8.847125 9.613641),Nigeria,Africa,1
2018,Donets Basin Area,48.15,38.65,POINT (38.650000 48.150000),Ukraine,Europe,1
2018,Donets Basin Area,48.15,38.65,POINT (38.650000 48.150000),Ukraine,Europe,1
2018,I-n-Guersammane locality,16.386110000000002,1.62028,POINT (1.620280 16.386110),Mali,Africa,8
2018,Lessagou village,13.8118,-3.6026,POINT (-3.602600 13.811800),Mali,Africa,15
2018,Zaina Pora town,33.796232,75.011604,POINT (75.011604 33.796232),India,Asia,4
2018,Tuli Guled village,9.615,42.751667,POINT (42.751667 9.615000),Ethiopia,Africa,0
2018,Andéramboukane cercle,15.2683,3.4634,POINT (3.463400 15.268300),Mali,Africa,0
2018,Hirat town,34.349990999999996,62.200001,POINT (62.200001 34.349991),Afghanistan,Asia,1
2018,Sangar Sarai (Kama) village,34.4064,70.6376,POINT (70.637600 34.406400),Afghanistan,Asia,13
2018,Bar Kunar district (Asmar),35.072275,71.373837,POINT (71.373837 35.072275),Afghanistan,Asia,2
2018,Nding Susut village,9.584307,8.942079,POINT (8.942079 9.584307),Nigeria,Africa,7
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,1
2018,Oromiya state,8.0,39.0,POINT (39.000000 8.000000),Ethiopia,Africa,11
2018,Alishing district,34.825480999999996,70.084213,POINT (70.084213 34.825481),Afghanistan,Asia,9
2018,Salangar village,34.71439,70.27043,POINT (70.270430 34.714390),Afghanistan,Asia,1
2018,Morpalli Village,18.333713,81.126663,POINT (81.126663 18.333713),India,Asia,2
2018,Kachalaram village,18.968173,80.7266,POINT (80.726600 18.968173),India,Asia,1
2018,Al-Yamun town,32.486486,35.235271999999995,POINT (35.235272 32.486486),Israel,Middle East,1
2018,Tarnak Wa Jaldak district,31.908849,66.52015300000001,POINT (66.520153 31.908849),Afghanistan,Asia,6
2018,Diyarbakır province,38.0,40.5,POINT (40.500000 38.000000),Turkey,Middle East,2
2018,Khudwani village,33.740003,75.08385,POINT (75.083850 33.740003),India,Asia,1
2018,Zabul province,32.25,67.25,POINT (67.250000 32.250000),Afghanistan,Asia,6
2018,"Aipenta Village, Bhopalpattanam Sub-District",18.244964000000003,80.95365100000001,POINT (80.953651 18.244964),India,Asia,7
2018,Malkangiri District,18.295306,82.156063,POINT (82.156063 18.295306),India,Asia,1
2018,LoC Samba sector,32.47,74.9,POINT (74.900000 32.470000),India,Asia,1
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Kakoro village,-1.383333,29.366667,POINT (29.366667 -1.383333),DR Congo (Zaire),Africa,1
2018,Nad Ali district (Marja),31.625940999999997,63.861444999999996,POINT (63.861445 31.625941),Afghanistan,Asia,6
2018,Kibirizi village,-0.908117,29.203041,POINT (29.203041 -0.908117),DR Congo (Zaire),Africa,2
2018,Ndop village,5.98843,10.43859,POINT (10.438590 5.988430),Cameroon,Africa,6
2018,Caucaia town,-3.73611,-38.653059999999996,POINT (-38.653060 -3.736110),Brazil,Americas,9
2018,Northern Iraq,36.166667,42.583333,POINT (42.583333 36.166667),Iraq,Middle East,1
2018,Hilmand province,31.0,64.0,POINT (64.000000 31.000000),Afghanistan,Asia,3
2018,Arghandab district (Zabul),32.511956,66.987372,POINT (66.987372 32.511956),Afghanistan,Asia,6
2018,Marial Achak village,9.525585000000001,28.697982,POINT (28.697982 9.525585),Sudan,Africa,2
2018,Pashtun Kot district,35.821369,64.765051,POINT (64.765051 35.821369),Afghanistan,Asia,8
2018,Bamenda town,5.9597,10.14597,POINT (10.145970 5.959700),Cameroon,Africa,1
2018,Tunbun Rago village,13.4814,13.483791,POINT (13.483791 13.481400),Nigeria,Africa,3
2018,Maruwa hills,6.203566,33.979969,POINT (33.979969 6.203566),South Sudan,Africa,70
2018,Fortaleza town,-3.7172199999999997,-38.54306,POINT (-38.543060 -3.717220),Brazil,Americas,2
2018,Kangarwa village,13.2842,13.485999999999999,POINT (13.486000 13.284200),Nigeria,Africa,2
2018,Mainok town,11.830219999999999,12.63067,POINT (12.630670 11.830220),Nigeria,Africa,2
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Rodat district,34.273015,70.56796800000001,POINT (70.567968 34.273015),Afghanistan,Asia,0
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Achin district,34.056919,70.661263,POINT (70.661263 34.056919),Afghanistan,Asia,0
2018,Muqur district (Ghazni),32.945127,67.783463,POINT (67.783463 32.945127),Afghanistan,Asia,7
2018,Madougou village,14.39763,-3.076937,POINT (-3.076937 14.397630),Mali,Africa,2
2018,Sherzad district,34.194185,69.980133,POINT (69.980133 34.194185),Afghanistan,Asia,0
2018,Faryab province,36.25,64.83333,POINT (64.833330 36.250000),Afghanistan,Asia,2
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,2
2018,Farah province,32.5,62.5,POINT (62.500000 32.500000),Afghanistan,Asia,2
2018,Northern Iraq,36.166667,42.583333,POINT (42.583333 36.166667),Iraq,Middle East,2
2018,Isfanda Ulya village,33.473995,68.39909399999999,POINT (68.399094 33.473995),Afghanistan,Asia,5
2018,Arzo village,33.47016,68.48284,POINT (68.482840 33.470160),Afghanistan,Asia,4
2018,Or Dobolagh village,32.3796,66.0831,POINT (66.083100 32.379600),Afghanistan,Asia,3
2018,Lukweti village,-1.2160540000000002,28.744677000000003,POINT (28.744677 -1.216054),DR Congo (Zaire),Africa,3
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Nachin village,32.638000000000005,65.9356,POINT (65.935600 32.638000),Afghanistan,Asia,8
2018,Dawlat Shah district,35.035862,69.99947,POINT (69.999470 35.035862),Afghanistan,Asia,3
2018,Kihumba village,-1.9367599999999998,29.073009999999996,POINT (29.073010 -1.936760),DR Congo (Zaire),Africa,1
2018,Khash Rod district,31.749896999999997,62.940045,POINT (62.940045 31.749897),Afghanistan,Asia,7
2018,Shopian District,33.706088,74.844238,POINT (74.844238 33.706088),India,Asia,1
2018,Chora district,32.92962,66.2608,POINT (66.260800 32.929620),Afghanistan,Asia,8
2018,Malistan district,33.294478999999995,67.239648,POINT (67.239648 33.294479),Afghanistan,Asia,34
2018,Jaghuri district,33.143458,67.469893,POINT (67.469893 33.143458),Afghanistan,Asia,34
2018,Ishkamish district (Takhar),36.367511,69.386084,POINT (69.386084 36.367511),Afghanistan,Asia,5
2018,Waygal district,35.227695000000004,71.02837199999999,POINT (71.028372 35.227695),Afghanistan,Asia,8
2018,Caucaia town,-3.73611,-38.653059999999996,POINT (-38.653060 -3.736110),Brazil,Americas,11
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Yangi Qala district,37.444474,69.669648,POINT (69.669648 37.444474),Afghanistan,Asia,3
2018,Al Jarrāḩī district,14.071228,43.409426,POINT (43.409426 14.071228),Yemen (North Yemen),Middle East,9
2018,Gangaloor village,18.736688,81.039001,POINT (81.039001 18.736688),India,Asia,1
2018,Bijapur District,18.843220000000002,80.7761,POINT (80.776100 18.843220),India,Asia,1
2018,Mila commune,36.416667,6.1666669999999995,POINT (6.166667 36.416667),Algeria,Africa,0
2018,Afar state,12.0,41.5,POINT (41.500000 12.000000),Ethiopia,Africa,24
2018,Sukma District,18.394752,81.661966,POINT (81.661966 18.394752),India,Asia,1
2018,Mount Mikeno,-1.511303,29.425507,POINT (29.425507 -1.511303),DR Congo (Zaire),Africa,2
2018,Nyamagabe district,-2.4081919999999997,29.467969,POINT (29.467969 -2.408192),Rwanda,Africa,3
2018,Shirin Tagab district,36.251447999999996,64.83094799999999,POINT (64.830948 36.251448),Afghanistan,Asia,2
2018,Qadis district,34.817972999999995,63.586808999999995,POINT (63.586809 34.817973),Afghanistan,Asia,17
2018,Bhadradri Kothagudem District,17.55,80.63,POINT (80.630000 17.550000),India,Asia,1
2018,Tshikapa town,-6.4166669999999995,20.8,POINT (20.800000 -6.416667),DR Congo (Zaire),Africa,1
2018,Angor Kalay village,34.0619,70.4181,POINT (70.418100 34.061900),Afghanistan,Asia,2
2018,Kabul city,34.531094,69.162796,POINT (69.162796 34.531094),Afghanistan,Asia,0
2018,Poul Bagh Now suburb of Farah town,32.3563,62.06399999999999,POINT (62.064000 32.356300),Afghanistan,Asia,2
2018,Gulistan district,32.642115000000004,63.596959,POINT (63.596959 32.642115),Afghanistan,Asia,6
2018,Laman village,34.755032,63.099377000000004,POINT (63.099377 34.755032),Afghanistan,Asia,3
2018,Gabar Mountains,37.465,42.173056,POINT (42.173056 37.465000),Turkey,Middle East,2
2018,Bijapur District,18.843220000000002,80.7761,POINT (80.776100 18.843220),India,Asia,1
2018,Bijapur District,18.843220000000002,80.7761,POINT (80.776100 18.843220),India,Asia,1
2018,Sangin-Kajaki road (Sangin district),32.115474,64.92354399999999,POINT (64.923544 32.115474),Afghanistan,Asia,3
2018,Ixtapaluca suburb,19.31556,-98.88284,POINT (-98.882840 19.315560),Mexico,Americas,2
2018,Baramcha village,29.433333,64.05,POINT (64.050000 29.433333),Afghanistan,Asia,6
2018,Bukavu town,-2.5083330000000004,28.860833000000003,POINT (28.860833 -2.508333),DR Congo (Zaire),Africa,2
2018,Tijuana municipality,32.50223,-116.97211999999999,POINT (-116.972120 32.502230),Mexico,Americas,1
2018,Al ‘Arish town,31.128659999999996,33.797117,POINT (33.797117 31.128660),Egypt,Middle East,3
2018,Had Bakhshi village,36.4555,65.8327,POINT (65.832700 36.455500),Afghanistan,Asia,2
2018,Kunduz province,36.75,68.75,POINT (68.750000 36.750000),Afghanistan,Asia,0
2018,Nawa-i-Barak Zayi district,31.270822999999996,64.091336,POINT (64.091336 31.270823),Afghanistan,Asia,8
2018,Kunduz-Khanabad highway,36.66943,68.99369399999999,POINT (68.993694 36.669430),Afghanistan,Asia,0
2018,Pundanhar village,-10.897291000000001,40.059404,POINT (40.059404 -10.897291),Mozambique,Africa,1
2018,Imam Sahib district,37.105713,68.851658,POINT (68.851658 37.105713),Afghanistan,Asia,0
2018,Malistan district,33.294478999999995,67.239648,POINT (67.239648 33.294479),Afghanistan,Asia,23
2018,Chora town,32.858299,66.033302,POINT (66.033302 32.858299),Afghanistan,Asia,7
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,87
2018,Khobramendha village,20.540999,80.43694599999999,POINT (80.436946 20.540999),India,Asia,0
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,0
2018,Benghazi town,32.117664000000005,20.129275,POINT (20.129275 32.117664),Libya,Africa,0
2018,Tirin Kot town,32.62675,65.873313,POINT (65.873313 32.626750),Afghanistan,Asia,9
2018,Kunar province,34.95,71.133333,POINT (71.133333 34.950000),Afghanistan,Asia,24
2018,Kaduna town,10.52224,7.438280000000001,POINT (7.438280 10.522240),Nigeria,Africa,26
2018,Khas Uruzgan district,32.997793,66.690348,POINT (66.690348 32.997793),Afghanistan,Asia,3
2018,Mabui village,6.549951999999999,29.780008000000002,POINT (29.780008 6.549952),South Sudan,Africa,2
2018,Inekar village,15.959444,3.14111,POINT (3.141110 15.959444),Mali,Africa,4
2018,Baghlani Jadid district,36.324882,68.6234,POINT (68.623400 36.324882),Afghanistan,Asia,30
2018,Momand locality,34.045025,70.604004,POINT (70.604004 34.045025),Afghanistan,Asia,11
2018,Nazyan district,34.053832,70.827616,POINT (70.827616 34.053832),Afghanistan,Asia,0
2018,Qaysar district,35.641366,64.279081,POINT (64.279081 35.641366),Afghanistan,Asia,2
2018,Oku village,6.25,10.43333,POINT (10.433330 6.250000),Cameroon,Africa,8
2018,Alamata town,12.416741,39.558948,POINT (39.558948 12.416741),Ethiopia,Africa,3
2018,Bagdega Village,22.330712,84.961212,POINT (84.961212 22.330712),India,Asia,1
2018,Achin district,34.056919,70.661263,POINT (70.661263 34.056919),Afghanistan,Asia,0
2018,Kot district,34.155777,70.598827,POINT (70.598827 34.155777),Afghanistan,Asia,0
2018,Arghandab district (Kandahar),31.756763,65.647486,POINT (65.647486 31.756763),Afghanistan,Asia,3
2018,Donetsk Oblast,48.14,37.74,POINT (37.740000 48.140000),Ukraine,Europe,3
2018,Logar province,34.0,69.25,POINT (69.250000 34.000000),Afghanistan,Asia,2
2018,Ghorghori village,31.4353,62.626999999999995,POINT (62.627000 31.435300),Afghanistan,Asia,2
2018,Mizan district,32.178461,66.508063,POINT (66.508063 32.178461),Afghanistan,Asia,1
2018,Lower Shabelle region,1.83333,44.41667,POINT (44.416670 1.833330),Somalia,Africa,7
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Rom village,6.4173230000000006,10.949667,POINT (10.949667 6.417323),Cameroon,Africa,2
2018,Rom village,6.4173230000000006,10.949667,POINT (10.949667 6.417323),Cameroon,Africa,2
2018,Kuran Wa Munjan district,35.928047,70.770578,POINT (70.770578 35.928047),Afghanistan,Asia,7
2018,Surkh Rod district,34.393848999999996,70.274439,POINT (70.274439 34.393849),Afghanistan,Asia,13
2018,Kabwira colline,-3.169167,30.058611,POINT (30.058611 -3.169167),Burundi,Africa,1
2018,Nurgaram district,35.076628,70.466673,POINT (70.466673 35.076628),Afghanistan,Asia,4
2018,Kamdesh district,35.483273,71.314533,POINT (71.314533 35.483273),Afghanistan,Asia,6
2018,Busseri village,7.554117,27.968659000000002,POINT (27.968659 7.554117),South Sudan,Africa,2
2018,Maywand district,31.5819,64.99308,POINT (64.993080 31.581900),Afghanistan,Asia,6
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,8
2018,Ber location,16.833054999999998,-2.5288880000000002,POINT (-2.528888 16.833055),Mali,Africa,3
2018,Ajal village,36.7747,69.1649,POINT (69.164900 36.774700),Afghanistan,Asia,2
2018,Acapulco town,16.856932999999998,-99.901496,POINT (-99.901496 16.856933),Mexico,Americas,2
2018,Kamsuuma,0.249167,42.778889,POINT (42.778889 0.249167),Somalia,Africa,11
2018,Acapulco town,16.856932999999998,-99.901496,POINT (-99.901496 16.856933),Mexico,Americas,1
2018,Nurgaram district,35.076628,70.466673,POINT (70.466673 35.076628),Afghanistan,Asia,7
2018,Ragh district,37.659631,70.669613,POINT (70.669613 37.659631),Afghanistan,Asia,8
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,65
2018,Kirkūk province,35.25,44.166667,POINT (44.166667 35.250000),Iraq,Middle East,1
2018,Fortaleza town,-3.7172199999999997,-38.54306,POINT (-38.543060 -3.717220),Brazil,Americas,3
2018,Ceelasha Bihaya town,2.08233,45.2102,POINT (45.210200 2.082330),Somalia,Africa,0
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Kandahar province,31.0,65.75,POINT (65.750000 31.000000),Afghanistan,Asia,2
2018,Barubeda village,18.622920999999998,82.091491,POINT (82.091491 18.622921),India,Asia,1
2018,Oicha town,0.69782,29.518629999999998,POINT (29.518630 0.697820),DR Congo (Zaire),Africa,1
2018,Sangin district,32.120374,64.994325,POINT (64.994325 32.120374),Afghanistan,Asia,6
2018,Port-au-Prince city,18.539170000000002,-72.335,POINT (-72.335000 18.539170),Haiti,Americas,22
2018,Spinwam Town,33.179912,70.380087,POINT (70.380087 33.179912),Pakistan,Asia,0
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,10
2018,Acapulco de Juárez municipality,16.92662,-99.74494,POINT (-99.744940 16.926620),Mexico,Americas,1
2018,Arare Bridge,0.020658000000000003,42.690373,POINT (42.690373 0.020658),Somalia,Africa,10
2018,Al ‘Arish town,31.128659999999996,33.797117,POINT (33.797117 31.128660),Egypt,Middle East,3
2018,Farah province,32.5,62.5,POINT (62.500000 32.500000),Afghanistan,Asia,3
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,3
2018,Qunyo Barrow village,0.800088,43.385188,POINT (43.385188 0.800088),Somalia,Africa,2
2018,Bariire village,2.04707,44.89832,POINT (44.898320 2.047070),Somalia,Africa,1
2018,Oicha town,0.69782,29.518629999999998,POINT (29.518630 0.697820),DR Congo (Zaire),Africa,2
2018,Wata Pur district,34.998476000000004,71.081975,POINT (71.081975 34.998476),Afghanistan,Asia,3
2018,Loy Gariga village,34.944,71.3864,POINT (71.386400 34.944000),Afghanistan,Asia,1
2018,Hilmand province,31.0,64.0,POINT (64.000000 31.000000),Afghanistan,Asia,2
2018,Paktya province,33.666667,69.33333,POINT (69.333330 33.666667),Afghanistan,Asia,2
2018,Amchidé town,11.23903,14.12624,POINT (14.126240 11.239030),Cameroon,Africa,1
2018,Konduga lga,11.58605,13.00278,POINT (13.002780 11.586050),Nigeria,Africa,2
2018,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),Nigeria,Africa,2
2018,Uruzgan province,32.83333,66.0,POINT (66.000000 32.833330),Afghanistan,Asia,2
2018,Venecia municipality,4.08861,-74.4775,POINT (-74.477500 4.088610),Colombia,Americas,2
2018,Quetta Town,30.183333,67.0,POINT (67.000000 30.183333),Pakistan,Asia,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,3
2018,Ghazni province,33.33333,67.75,POINT (67.750000 33.333330),Afghanistan,Asia,2
2018,Gelan district,32.716667,67.633333,POINT (67.633333 32.716667),Afghanistan,Asia,13
2018,Um Dukhun town,11.124528,22.959498,POINT (22.959498 11.124528),Sudan,Africa,1
2018,Uruapan town,19.413616,-102.05278100000001,POINT (-102.052781 19.413616),Mexico,Americas,1
2018,Dibis town,35.674815,44.070667,POINT (44.070667 35.674815),Iraq,Middle East,1
